transaction_id,account_id,scenario_id,scenario_type,scenario_role,is_suspicious
TXN_051939D863,ACC_1004731,SCEN_FP_b40b14,False Positive,legit_funding,False
TXN_E40FFD657B,ACC_1004731,SCEN_FP_b40b14,False Positive,property_purchase,False
TXN_130A947F83,ACC_1002550,SCEN_FP_f3dd8a,False Positive,legit_funding,False
TXN_7709C6FFD2,ACC_1002550,SCEN_FP_f3dd8a,False Positive,property_purchase,False
TXN_1F1BBC60F7,ACC_1011773,SCEN_FP_1ac905,False Positive,legit_funding,False
TXN_08DC45F552,ACC_1011773,SCEN_FP_1ac905,False Positive,property_purchase,False
TXN_EAA723405E,ACC_1008415,SCEN_FP_4bc307,False Positive,legit_funding,False
TXN_232AC42500,ACC_1008415,SCEN_FP_4bc307,False Positive,property_purchase,False
TXN_53B836BCC9,ACC_1005400,SCEN_FP_591b00,False Positive,legit_funding,False
TXN_F1C12C78F1,ACC_1005400,SCEN_FP_591b00,False Positive,property_purchase,False
TXN_7A60C6FD0C,ACC_1002281,SCEN_FP_26ec21,False Positive,legit_funding,False
TXN_61C688B3E9,ACC_1002281,SCEN_FP_26ec21,False Positive,property_purchase,False
TXN_D6CFC73E54,ACC_1007819,SCEN_FP_fde5e2,False Positive,legit_funding,False
TXN_8E1135E24D,ACC_1007819,SCEN_FP_fde5e2,False Positive,property_purchase,False
TXN_E238ACA4E3,ACC_1011453,SCEN_FP_0a9ed1,False Positive,legit_funding,False
TXN_3165907321,ACC_1011453,SCEN_FP_0a9ed1,False Positive,property_purchase,False
TXN_23D5ECF890,ACC_1010238,SCEN_FP_bafbad,False Positive,legit_funding,False
TXN_C72DA78AC8,ACC_1010238,SCEN_FP_bafbad,False Positive,property_purchase,False
TXN_040398FEC3,ACC_1008983,SCEN_FP_83e19b,False Positive,legit_funding,False
TXN_A6B598F0CE,ACC_1008983,SCEN_FP_83e19b,False Positive,property_purchase,False
TXN_5106B84F00,ACC_1005958,SCEN_FP_3ebff2,False Positive,legit_funding,False
TXN_6AD41AC664,ACC_1005958,SCEN_FP_3ebff2,False Positive,property_purchase,False
TXN_4DAFECFFF8,ACC_1006845,SCEN_FP_2e6fe8,False Positive,legit_funding,False
TXN_55CD0D6172,ACC_1006845,SCEN_FP_2e6fe8,False Positive,property_purchase,False
TXN_2A786869B8,ACC_1011084,SCEN_FP_f6ffc7,False Positive,legit_funding,False
TXN_915BA1F7C4,ACC_1011084,SCEN_FP_f6ffc7,False Positive,property_purchase,False
TXN_FEBD14A52F,ACC_1003257,SCEN_FP_946c12,False Positive,legit_funding,False
TXN_334C291A1C,ACC_1003257,SCEN_FP_946c12,False Positive,property_purchase,False
TXN_0600E9FE74,ACC_1000314,SCEN_FP_3215ee,False Positive,legit_funding,False
TXN_DF14B7005E,ACC_1000314,SCEN_FP_3215ee,False Positive,property_purchase,False
TXN_E341538773,ACC_1002685,SCEN_FP_ce2c6a,False Positive,legit_funding,False
TXN_C10EFCFAC2,ACC_1002685,SCEN_FP_ce2c6a,False Positive,property_purchase,False
TXN_061FB695F6,ACC_1005714,SCEN_FP_6b4115,False Positive,legit_funding,False
TXN_F13B3F013A,ACC_1005714,SCEN_FP_6b4115,False Positive,property_purchase,False
TXN_C6669491AC,ACC_1000017,SCEN_FP_d8087f,False Positive,legit_funding,False
TXN_17996A7E8C,ACC_1000017,SCEN_FP_d8087f,False Positive,property_purchase,False
TXN_9FE5339F19,ACC_1000276,SCEN_FP_b9acec,False Positive,legit_funding,False
TXN_402000DD5C,ACC_1000276,SCEN_FP_b9acec,False Positive,property_purchase,False
TXN_5A79DAA9BD,ACC_1008659,SCEN_FP_ad4eb0,False Positive,legit_funding,False
TXN_BDE35C0123,ACC_1008659,SCEN_FP_ad4eb0,False Positive,property_purchase,False
TXN_802282F26D,ACC_1002407,SCEN_FP_c6005c,False Positive,legit_funding,False
TXN_D8EF01B77E,ACC_1002407,SCEN_FP_c6005c,False Positive,property_purchase,False
TXN_CDB9BCFBF9,ACC_1006703,SCEN_FP_85c725,False Positive,legit_funding,False
TXN_14FE1EB2E9,ACC_1006703,SCEN_FP_85c725,False Positive,property_purchase,False
TXN_E03676EFE2,ACC_1010090,SCEN_FP_76ef93,False Positive,legit_funding,False
TXN_202A753D61,ACC_1010090,SCEN_FP_76ef93,False Positive,property_purchase,False
TXN_B678BC7455,ACC_1008441,SCEN_FP_99231d,False Positive,legit_funding,False
TXN_C4E616827C,ACC_1008441,SCEN_FP_99231d,False Positive,property_purchase,False
TXN_FF50A8C068,ACC_1010192,SCEN_FP_e1e7af,False Positive,legit_funding,False
TXN_16CBB1B344,ACC_1010192,SCEN_FP_e1e7af,False Positive,property_purchase,False
TXN_69961ABB00,ACC_1009135,SCEN_FP_f089e8,False Positive,legit_funding,False
TXN_6816E30B78,ACC_1009135,SCEN_FP_f089e8,False Positive,property_purchase,False
TXN_441AD99F84,ACC_1004858,SCEN_FP_e7d382,False Positive,legit_funding,False
TXN_0D72D6146D,ACC_1004858,SCEN_FP_e7d382,False Positive,property_purchase,False
TXN_02C5AEA2F0,ACC_1004377,SCEN_FP_ce0369,False Positive,legit_funding,False
TXN_84ADCF75D6,ACC_1004377,SCEN_FP_ce0369,False Positive,property_purchase,False
TXN_4C409DCDD6,ACC_1010929,SCEN_FP_9f1118,False Positive,legit_funding,False
TXN_EFFA5B4717,ACC_1010929,SCEN_FP_9f1118,False Positive,property_purchase,False
TXN_26E319DCFF,ACC_1004990,SCEN_FP_927d32,False Positive,legit_funding,False
TXN_72DEA67078,ACC_1004990,SCEN_FP_927d32,False Positive,property_purchase,False
TXN_C2B9F48312,ACC_1009962,SCEN_FP_62f9f4,False Positive,legit_funding,False
TXN_80D06FEE00,ACC_1009962,SCEN_FP_62f9f4,False Positive,property_purchase,False
TXN_EBB1A1ED39,ACC_1002273,SCEN_FP_0197aa,False Positive,legit_funding,False
TXN_3E264FDE6F,ACC_1002273,SCEN_FP_0197aa,False Positive,property_purchase,False
TXN_2D8E352F21,ACC_1004681,SCEN_FP_a9f908,False Positive,legit_funding,False
TXN_2637F9106B,ACC_1004681,SCEN_FP_a9f908,False Positive,property_purchase,False
TXN_7F46D0C947,ACC_1004418,SCEN_FP_eaa8ca,False Positive,legit_funding,False
TXN_4E61A729BF,ACC_1004418,SCEN_FP_eaa8ca,False Positive,property_purchase,False
TXN_3F09A074F8,ACC_1008477,SCEN_FP_99d766,False Positive,legit_funding,False
TXN_9EDA304644,ACC_1008477,SCEN_FP_99d766,False Positive,property_purchase,False
TXN_788EDD21A7,ACC_1010588,SCEN_FP_8afb49,False Positive,legit_funding,False
TXN_6BA93A5F9B,ACC_1010588,SCEN_FP_8afb49,False Positive,property_purchase,False
TXN_CFFD8DBBA1,ACC_1003233,SCEN_FP_2709ce,False Positive,legit_funding,False
TXN_94D5F1D36A,ACC_1003233,SCEN_FP_2709ce,False Positive,property_purchase,False
TXN_4BEEE4F80F,ACC_1010243,SCEN_FP_04c651,False Positive,legit_funding,False
TXN_2A4F60AA86,ACC_1010243,SCEN_FP_04c651,False Positive,property_purchase,False
TXN_9C8C9DC403,ACC_1004324,SCEN_FP_4f8aaf,False Positive,legit_funding,False
TXN_9CDA2FD0E8,ACC_1004324,SCEN_FP_4f8aaf,False Positive,property_purchase,False
TXN_F7FEEA3BD5,ACC_1000653,SCEN_FP_0f75a8,False Positive,legit_funding,False
TXN_7BC2607FC4,ACC_1000653,SCEN_FP_0f75a8,False Positive,property_purchase,False
TXN_C71B4AF90C,ACC_1009942,SCEN_FP_4c5e5e,False Positive,legit_funding,False
TXN_DB296B2B32,ACC_1009942,SCEN_FP_4c5e5e,False Positive,property_purchase,False
TXN_60AAF3BDEA,ACC_1005079,SCEN_FP_53edb7,False Positive,legit_funding,False
TXN_9A342042CB,ACC_1005079,SCEN_FP_53edb7,False Positive,property_purchase,False
TXN_7DD12CB36E,ACC_1009671,SCEN_FP_f8b40a,False Positive,legit_funding,False
TXN_F0B0DCC232,ACC_1009671,SCEN_FP_f8b40a,False Positive,property_purchase,False
TXN_36B2DEEE91,ACC_1002418,SCEN_FP_f8568f,False Positive,legit_funding,False
TXN_D494F6F594,ACC_1002418,SCEN_FP_f8568f,False Positive,property_purchase,False
TXN_7DB0DE78B6,ACC_1002548,SCEN_FP_80bbbe,False Positive,legit_funding,False
TXN_F157C7B59D,ACC_1002548,SCEN_FP_80bbbe,False Positive,property_purchase,False
TXN_EF2913C093,ACC_1006862,SCEN_FP_e30169,False Positive,legit_funding,False
TXN_982151482A,ACC_1006862,SCEN_FP_e30169,False Positive,property_purchase,False
TXN_BE11D4E0A3,ACC_1009736,SCEN_FP_01d3cd,False Positive,legit_funding,False
TXN_FD981DC579,ACC_1009736,SCEN_FP_01d3cd,False Positive,property_purchase,False
TXN_EABD7B6725,ACC_1011366,SCEN_FP_7b5a4c,False Positive,legit_funding,False
TXN_4DB39FA2C5,ACC_1011366,SCEN_FP_7b5a4c,False Positive,property_purchase,False
TXN_26962A451E,ACC_1010318,SCEN_FP_870a3b,False Positive,legit_funding,False
TXN_65673AE887,ACC_1010318,SCEN_FP_870a3b,False Positive,property_purchase,False
TXN_2C3B360820,ACC_1007730,SCEN_FP_e90988,False Positive,legit_funding,False
TXN_6FAA51FF73,ACC_1007730,SCEN_FP_e90988,False Positive,property_purchase,False
TXN_A8178F87B2,ACC_1003354,SCEN_FP_b50831,False Positive,legit_funding,False
TXN_DC2DFCEFB3,ACC_1003354,SCEN_FP_b50831,False Positive,property_purchase,False
TXN_F2780599A9,ACC_1004071,SCEN_FP_b66f44,False Positive,legit_funding,False
TXN_04ED070FD6,ACC_1004071,SCEN_FP_b66f44,False Positive,property_purchase,False
TXN_E163D0098E,ACC_1009867,SCEN_FP_73be5e,False Positive,legit_funding,False
TXN_87DA24C416,ACC_1009867,SCEN_FP_73be5e,False Positive,property_purchase,False
TXN_21F2674B3C,ACC_1001881,SCEN_FP_59c22d,False Positive,legit_funding,False
TXN_469361D403,ACC_1001881,SCEN_FP_59c22d,False Positive,property_purchase,False
TXN_3BA988C797,ACC_1011483,SCEN_FP_07e91b,False Positive,legit_funding,False
TXN_CDAEA761D6,ACC_1011483,SCEN_FP_07e91b,False Positive,property_purchase,False
TXN_B571E7D19D,ACC_1007207,SCEN_FP_1b1c3d,False Positive,legit_funding,False
TXN_38E2E4C422,ACC_1007207,SCEN_FP_1b1c3d,False Positive,property_purchase,False
TXN_B78C3C648E,ACC_1001228,SCEN_FP_058f46,False Positive,legit_funding,False
TXN_B21FF5A459,ACC_1001228,SCEN_FP_058f46,False Positive,property_purchase,False
TXN_8468A8EC68,ACC_1006491,SCEN_FP_3c930c,False Positive,legit_funding,False
TXN_2F89B80ECE,ACC_1006491,SCEN_FP_3c930c,False Positive,property_purchase,False
TXN_DD621DA37D,ACC_1006757,SCEN_FP_92725c,False Positive,legit_funding,False
TXN_9339CC0463,ACC_1006757,SCEN_FP_92725c,False Positive,property_purchase,False
TXN_56792EF821,ACC_1009382,SCEN_FP_6aca00,False Positive,legit_funding,False
TXN_318FB18D79,ACC_1009382,SCEN_FP_6aca00,False Positive,property_purchase,False
TXN_87A536B2C6,ACC_1003643,SCEN_FP_e59d10,False Positive,legit_funding,False
TXN_ED205F918E,ACC_1003643,SCEN_FP_e59d10,False Positive,property_purchase,False
TXN_72DAFA222F,ACC_1001036,SCEN_FP_f04927,False Positive,legit_funding,False
TXN_BB19C1801E,ACC_1001036,SCEN_FP_f04927,False Positive,property_purchase,False
TXN_AD53FD7FC9,ACC_1001589,SCEN_FP_4330d2,False Positive,legit_funding,False
TXN_5569C95037,ACC_1001589,SCEN_FP_4330d2,False Positive,property_purchase,False
TXN_5EAC9CEDC1,ACC_1004526,SCEN_FP_2c10a6,False Positive,legit_funding,False
TXN_9B61D02E43,ACC_1004526,SCEN_FP_2c10a6,False Positive,property_purchase,False
